pid,name,username,num_ctx_switches,memory_info,cpu_percent,memory_percent,nice,create_time,utime,stime,cutime,cstime
378,talagent,jachian,"pctxsw(voluntary=140200617454412, involuntary=0)","pmem(rss=7671808, vms=34535047168, pfaults=26029, pageins=20)",0.0,0.08931159973144531,0,1681143964.199036,0.294149632,0.314844704,0.0,0.0
379,WindowManager,jachian,"pctxsw(voluntary=140200618102548, involuntary=0)","pmem(rss=13103104, vms=35044597760, pfaults=143638, pageins=124)",0.0,0.1525402069091797,0,1681143964.200762,54.284402688,9.365239808,0.0,0.0
380,Dock,jachian,"pctxsw(voluntary=140200618271694, involuntary=0)","pmem(rss=23650304, vms=35261108224, pfaults=4607796, pageins=17146)",0.0,0.2753257751464844,0,1681143964.216522,79.415287808,31.173363712,0.0,0.0
381,ControlCenter,jachian,"pctxsw(voluntary=140200617757959, involuntary=0)","pmem(rss=25563136, vms=35232083968, pfaults=459813, pageins=2094)",0.0,0.2975940704345703,0,1681143964.243486,34.7160576,10.18917376,0.0,0.0
382,secd,jachian,"pctxsw(voluntary=140200617523027, involuntary=0)","pmem(rss=12079104, vms=34559127552, pfaults=463515, pageins=497)",0.0,0.14061927795410156,0,1681143964.277674,12.341054464,4.146446592,0.0,0.0
383,SystemUIServer,jachian,"pctxsw(voluntary=140200617503344, involuntary=0)","pmem(rss=11108352, vms=35166904320, pfaults=81350, pageins=163)",0.0,0.1293182373046875,0,1681143964.287901,1.84707648,1.625531136,0.0,0.0
384,Finder,jachian,"pctxsw(voluntary=140200618717026, involuntary=0)","pmem(rss=98291712, vms=40579936256, pfaults=2331668, pageins=10912)",0.0,1.144266128540039,0,1681143964.309021,182.901702656,55.898165248,0.0,0.0
387,csnameddatad,jachian,"pctxsw(voluntary=140200617443849, involuntary=0)","pmem(rss=1310720, vms=34466439168, pfaults=3797, pageins=2)",0.0,0.0152587890625,0,1681143964.459643,0.016570829,0.037476072,0.0,0.0
388,systemsoundserverd,root,"pctxsw(voluntary=140200617447862, involuntary=0)","pmem(rss=3362816, vms=34512019456, pfaults=16259, pageins=34)",0.0,0.03914833068847656,0,1681143964.485006,0.096173992,0.192774896,0.0,0.0
389,containermanagerd,jachian,"pctxsw(voluntary=140200617510729, involuntary=0)","pmem(rss=2539520, vms=34496909312, pfaults=60471, pageins=70)",0.0,0.02956390380859375,0,1681143964.491933,5.986975232,3.507375104,0.0,0.0
390,trustd,jachian,"pctxsw(voluntary=140200617647862, involuntary=0)","pmem(rss=8761344, vms=34509299712, pfaults=255362, pageins=73)",0.0,0.10199546813964844,0,1681143964.537545,50.721542144,6.992684544,0.0,0.0
391,donotdisturbd,jachian,"pctxsw(voluntary=140200617470328, involuntary=0)","pmem(rss=14622720, vms=34515472384, pfaults=66464, pageins=821)",0.0,0.17023086547851562,0,1681143964.576057,3.478408192,1.376628864,0.0,0.0
392,AppSSOAgent,jachian,"pctxsw(voluntary=140200617454301, involuntary=0)","pmem(rss=8732672, vms=35149910016, pfaults=37307, pageins=65)",0.0,0.10166168212890625,0,1681143964.745575,0.344566176,0.381828864,0.0,0.0
393,nearbyd,_nearbyd,"pctxsw(voluntary=140200617738960, involuntary=0)","pmem(rss=5693440, vms=34504749056, pfaults=16900, pageins=94)",0.0,0.06628036499023438,0,1681143964.751152,13.011664896,6.820875776,0.0,0.0
394,pboard,jachian,"pctxsw(voluntary=140200617472970, involuntary=0)","pmem(rss=4984832, vms=34475008000, pfaults=41406, pageins=18)",0.0,0.05803108215332031,0,1681143964.809066,1.165731712,0.909096576,0.0,0.0
395,distnoted,_appleevents,"pctxsw(voluntary=140200617455456, involuntary=0)","pmem(rss=1019904, vms=34437611520, pfaults=3029, pageins=4)",0.0,0.011873245239257812,0,1681143964.88124,0.267875392,0.385698912,0.0,0.0
396,pkd,jachian,"pctxsw(voluntary=140200617480460, involuntary=0)","pmem(rss=9752576, vms=34505572352, pfaults=78446, pageins=231)",0.0,0.11353492736816406,0,1681143964.923349,3.436609536,2.144262528,0.0,0.0
397,filecoordinationd,root,"pctxsw(voluntary=140200617461202, involuntary=0)","pmem(rss=7102464, vms=34475450368, pfaults=33749, pageins=167)",0.0,0.08268356323242188,0,1681143964.942554,0.947896512,0.774967552,0.0,0.0
398,siriactionsd,jachian,"pctxsw(voluntary=140200617744885, involuntary=0)","pmem(rss=13393920, vms=34660458496, pfaults=149837, pageins=552)",0.0,0.15592575073242188,0,1681143964.953203,12.989503488,5.896896,0.0,0.0
399,TrustedPeersHelper,jachian,"pctxsw(voluntary=140200617445910, involuntary=0)","pmem(rss=7176192, vms=34506932224, pfaults=19503, pageins=237)",0.0,0.0835418701171875,0,1681143965.115196,0.270063744,0.31530288,0.0,0.0
400,CoreLocationAgent,jachian,"pctxsw(voluntary=140200617455422, involuntary=0)","pmem(rss=8888320, vms=34643460096, pfaults=36443, pageins=13)",0.0,0.10347366333007812,0,1681143965.245917,0.309546656,0.385665504,0.0,0.0
401,bird,jachian,"pctxsw(voluntary=140200617625739, involuntary=0)","pmem(rss=13770752, vms=34511298560, pfaults=150702, pageins=1157)",0.0,0.16031265258789062,0,1681143965.259112,9.267424256,6.419602432,0.0,0.0
402,calaccessd,jachian,"pctxsw(voluntary=140200617524120, involuntary=0)","pmem(rss=11825152, vms=34510761984, pfaults=303207, pageins=572)",0.0,0.1376628875732422,0,1681143965.280244,10.1018112,4.620775424,0.0,0.0
403,NotificationCenter,jachian,"pctxsw(voluntary=140200621896267, involuntary=0)","pmem(rss=28463104, vms=35230867456, pfaults=944164, pageins=2031)",0.0,0.33135414123535156,0,1681143965.304681,86.759653376,69.355339776,0.0,0.0
404,secinitd,jachian,"pctxsw(voluntary=140200617452313, involuntary=0)","pmem(rss=4325376, vms=34507460608, pfaults=36487, pageins=25)",0.0,0.05035400390625,0,1681143965.34703,1.516078976,0.839674816,0.0,0.0
405,captiveagent,_captiveagent,"pctxsw(voluntary=140200617445420, involuntary=0)","pmem(rss=2236416, vms=34467213312, pfaults=6363, pageins=7)",0.0,0.026035308837890625,0,1681143965.458914,0.065937516,0.089973368,0.0,0.0
406,QuickLookUIService,jachian,"pctxsw(voluntary=140200617620373, involuntary=0)","pmem(rss=51773440, vms=35408498688, pfaults=2137921, pageins=9891)",0.0,0.60272216796875,0,1681143965.48534,46.179360768,12.35360256,0.0,0.0
407,iconservicesagent,jachian,"pctxsw(voluntary=140200617461135, involuntary=0)","pmem(rss=12279808, vms=34665562112, pfaults=103308, pageins=1796)",0.0,0.14295578002929688,0,1681143965.495448,2.006245632,1.222057728,0.0,0.0
408,sharedfilelistd,jachian,"pctxsw(voluntary=140200617451849, involuntary=0)","pmem(rss=6594560, vms=34507948032, pfaults=26204, pageins=17)",0.0,0.07677078247070312,0,1681143965.634561,0.605810816,0.503607264,0.0,0.0
409,useractivityd,jachian,"pctxsw(voluntary=140200617519818, involuntary=0)","pmem(rss=6172672, vms=34498260992, pfaults=50912, pageins=81)",0.0,0.07185935974121094,0,1681143965.721399,3.855002624,2.128698496,0.0,0.0
410,cloudd,jachian,"pctxsw(voluntary=140200618707830, involuntary=0)","pmem(rss=18169856, vms=34526990336, pfaults=715863, pageins=1178)",0.0,0.21152496337890625,0,1681143965.849272,83.061538816,28.48724992,0.0,0.0
411,com.apple.dock.extra,jachian,"pctxsw(voluntary=140200617472114, involuntary=0)","pmem(rss=15548416, vms=35078868992, pfaults=446677, pageins=2445)",0.0,0.18100738525390625,0,1681143965.856357,4.502918656,2.413342976,0.0,0.0
412,com.apple.quicklook.ThumbnailsAgent,jachian,"pctxsw(voluntary=140200617492570, involuntary=0)","pmem(rss=13512704, vms=35044552704, pfaults=60946, pageins=8992)",0.0,0.15730857849121094,0,1681143965.872221,3.250248448,3.688333824,0.0,0.0
413,fileproviderd,jachian,"pctxsw(voluntary=140200618212688, involuntary=0)","pmem(rss=19914752, vms=34528378880, pfaults=109786, pageins=862)",0.0,0.23183822631835938,0,1681143965.938883,35.429863424,19.573080064,0.0,0.0
414,BiomeAgent,jachian,"pctxsw(voluntary=140200617461426, involuntary=0)","pmem(rss=6012928, vms=34497495040, pfaults=47182, pageins=6224)",0.0,0.06999969482421875,0,1681143965.973749,1.755878912,1.261965568,0.0,0.0
415,ViewBridgeAuxiliary,jachian,"pctxsw(voluntary=140200617638509, involuntary=0)","pmem(rss=6692864, vms=34499964928, pfaults=47650, pageins=17)",0.0,0.07791519165039062,0,1681143966.122874,4.494553088,3.779682816,0.0,0.0
416,AppSSODaemon,root,"pctxsw(voluntary=140200617456860, involuntary=0)","pmem(rss=7393280, vms=34532904960, pfaults=24334, pageins=3)",0.0,0.08606910705566406,0,1681143966.149049,0.290546464,0.30884768,0.0,0.0
417,identityservicesd,jachian,"pctxsw(voluntary=140200617494592, involuntary=0)","pmem(rss=13635584, vms=34528530432, pfaults=222534, pageins=842)",0.0,0.1587390899658203,0,1681143966.24682,3.347224064,3.0943296,0.0,0.0
419,suggestd,jachian,"pctxsw(voluntary=140200617908881, involuntary=0)","pmem(rss=37978112, vms=34785263616, pfaults=640861, pageins=44954)",0.0,0.4421234130859375,0,1681143966.285352,89.628491776,18.923784192,0.0,0.0
420,sociallayerd,jachian,"pctxsw(voluntary=140200617452232, involuntary=0)","pmem(rss=9400320, vms=34541588480, pfaults=49665, pageins=68)",0.0,0.10943412780761719,0,1681143966.286954,0.804213888,0.825778432,0.0,0.0
421,callservicesd,jachian,"pctxsw(voluntary=140200617594636, involuntary=0)","pmem(rss=12353536, vms=34515558400, pfaults=115173, pageins=657)",0.0,0.1438140869140625,0,1681143966.288744,6.934882816,3.151085568,0.0,0.0
422,com.apple.hiservices-xpcservice,jachian,"pctxsw(voluntary=140200617675752, involuntary=0)","pmem(rss=4419584, vms=34498781184, pfaults=41353, pageins=8)",0.0,0.05145072937011719,0,1681143966.359665,7.49019648,6.598672896,0.0,0.0
423,automountd,root,"pctxsw(voluntary=140200617443946, involuntary=0)","pmem(rss=2646016, vms=34467627008, pfaults=2870, pageins=4)",0.0,0.030803680419921875,0,1681143966.397417,0.016258412,0.030311664,0.0,0.0
424,AMPDeviceDiscoveryAgent,jachian,"pctxsw(voluntary=140200617488584, involuntary=0)","pmem(rss=4837376, vms=34506620928, pfaults=40686, pageins=106)",0.0,0.05631446838378906,0,1681143966.51106,0.883651328,0.84529856,0.0,0.0
425,fontd,jachian,"pctxsw(voluntary=140200617461315, involuntary=0)","pmem(rss=3452928, vms=34498658304, pfaults=48402, pageins=41)",0.0,0.04019737243652344,0,1681143966.787348,2.0159392,1.179601408,0.0,0.0
427,fontworker,jachian,"pctxsw(voluntary=140200617448048, involuntary=0)","pmem(rss=3063808, vms=34521210880, pfaults=4377, pageins=15)",0.0,0.03566741943359375,0,1681143967.02421,0.307481024,0.719225344,0.0,0.0
430,Spotlight,jachian,"pctxsw(voluntary=140200617526407, involuntary=0)","pmem(rss=14868480, vms=35218415616, pfaults=179438, pageins=790)",0.0,0.17309188842773438,0,1681143967.199209,3.297039872,2.678779648,0.0,0.0
431,WirelessRadioManagerd,root,"pctxsw(voluntary=140200617480049, involuntary=0)","pmem(rss=4550656, vms=34497568768, pfaults=18860, pageins=86)",0.0,0.05297660827636719,0,1681143967.284394,1.02368768,0.93495552,0.0,0.0
432,rapportd,jachian,"pctxsw(voluntary=140200617471646, involuntary=0)","pmem(rss=9297920, vms=34498121728, pfaults=59757, pageins=471)",0.0,0.10824203491210938,0,1681143967.306069,2.519628288,1.393110144,0.0,0.0
433,sharingd,jachian,"pctxsw(voluntary=140200617698272, involuntary=0)","pmem(rss=14262272, vms=34515832832, pfaults=160917, pageins=549)",0.0,0.16603469848632812,0,1681143967.36402,21.437476864,6.85275392,0.0,0.0
434,ctkahp,root,"pctxsw(voluntary=140200617444015, involuntary=0)","pmem(rss=2232320, vms=34466037760, pfaults=3182, pageins=14)",0.0,0.025987625122070312,0,1681143967.391636,0.045681404,0.0490619,0.0,0.0
435,contactsd,jachian,"pctxsw(voluntary=140200619303944, involuntary=0)","pmem(rss=5685248, vms=34521804800, pfaults=2992114, pageins=159)",0.0,0.06618499755859375,0,1681143967.414559,238.30372352,70.520119296,0.0,0.0
436,mobiletimerd,jachian,"pctxsw(voluntary=140200617474429, involuntary=0)","pmem(rss=4505600, vms=34496679936, pfaults=22097, pageins=62)",0.0,0.05245208740234375,0,1681143967.487258,0.377002368,0.846275584,0.0,0.0
437,AudioComponentRegistrar,jachian,"pctxsw(voluntary=140200617449714, involuntary=0)","pmem(rss=3436544, vms=34496995328, pfaults=44147, pageins=29)",0.0,0.04000663757324219,0,1681143967.503475,0.554487552,0.276472224,0.0,0.0
439,CallHistoryPluginHelper,jachian,"pctxsw(voluntary=140200617454612, involuntary=0)","pmem(rss=6078464, vms=34505560064, pfaults=27288, pageins=5)",0.0,0.07076263427734375,0,1681143967.840806,1.472934912,0.429256448,0.0,0.0
440,Dropbox,jachian,"pctxsw(voluntary=140200619105714, involuntary=0)","pmem(rss=90161152, vms=76241436672, pfaults=1996970, pageins=18961)",0.0,1.0496139526367188,0,1681143967.889175,90.287292416,105.839312896,0.0,0.0
441,routined,jachian,"pctxsw(voluntary=140200617563376, involuntary=0)","pmem(rss=13852672, vms=34509524992, pfaults=210450, pageins=1983)",0.0,0.16126632690429688,0,1681143967.898425,9.767841792,4.770901504,0.0,0.0
447,ExploreSearchResultsDaemon,root,"pctxsw(voluntary=140200617513659, involuntary=0)","pmem(rss=4911104, vms=35009888256, pfaults=996526, pageins=235)",0.0,0.05717277526855469,0,1681143967.967204,4.115620352,7.080060928,0.0,0.0
449,mysqld,_mysql,"pctxsw(voluntary=140200619846507, involuntary=0)","pmem(rss=1978368, vms=35562643456, pfaults=97097, pageins=3667)",0.0,0.023031234741210938,0,1681143967.971136,23.80483584,31.269029888,0.0,0.0
454,imklaunchagent,jachian,"pctxsw(voluntary=140200617446244, involuntary=0)","pmem(rss=4648960, vms=34498678784, pfaults=14389, pageins=43)",0.0,0.05412101745605469,0,1681143968.009385,0.142530624,0.142307216,0.0,0.0
456,corespotlightd,jachian,"pctxsw(voluntary=140200618715419, involuntary=0)","pmem(rss=38998016, vms=35201585152, pfaults=3547943, pageins=113697)",0.0,0.4539966583251953,0,1681143968.064757,185.241911296,97.345036288,0.0,0.0
457,CoreServicesUIAgent,jachian,"pctxsw(voluntary=140200617455791, involuntary=0)","pmem(rss=12574720, vms=35156688896, pfaults=42586, pageins=97)",0.0,0.14638900756835938,0,1681143968.131212,0.404018752,0.550975936,0.0,0.0
458,WiFiAgent,jachian,"pctxsw(voluntary=140200617497642, involuntary=0)","pmem(rss=11431936, vms=34643877888, pfaults=224581, pageins=109)",0.0,0.1330852508544922,0,1681143968.176499,16.094088192,2.00664896,0.0,0.0
459,ctkahp,jachian,"pctxsw(voluntary=140200617444026, involuntary=0)","pmem(rss=2711552, vms=34466070528, pfaults=3936, pageins=58)",0.0,0.031566619873046875,0,1681143968.341581,0.050167096,0.055872228,0.0,0.0
461,taskgated,root,"pctxsw(voluntary=140200617448260, involuntary=0)","pmem(rss=2220032, vms=34432663552, pfaults=48254, pageins=7)",0.0,0.025844573974609375,0,1681143968.450125,0.636269504,0.588551616,0.0,0.0
463,pbs,jachian,"pctxsw(voluntary=140200617445465, involuntary=0)","pmem(rss=3301376, vms=34505834496, pfaults=14824, pageins=16)",0.0,0.038433074951171875,0,1681143968.643905,0.114194024,0.159992432,0.0,0.0
464,Google Drive,jachian,"pctxsw(voluntary=140200617452345, involuntary=0)","pmem(rss=6242304, vms=35246792704, pfaults=36966, pageins=40)",0.0,0.07266998291015625,0,1681143968.702914,3.19879552,0.47237904,0.0,0.0
465,extensionkitservice,jachian,"pctxsw(voluntary=140200617445801, involuntary=0)","pmem(rss=4521984, vms=34475270144, pfaults=20446, pageins=9)",0.0,0.052642822265625,0,1681143968.80152,0.225859792,0.203629216,0.0,0.0
466,PAH_Extension,jachian,"pctxsw(voluntary=140200617560123, involuntary=0)","pmem(rss=8716288, vms=34542215168, pfaults=55913, pageins=35)",0.0,0.101470947265625,0,1681143968.8797,2.807871488,2.066269824,0.0,0.0
468,ctkd,jachian,"pctxsw(voluntary=140200617444935, involuntary=0)","pmem(rss=3760128, vms=34497417216, pfaults=4492, pageins=17)",0.0,0.043773651123046875,0,1681143968.930064,0.091229024,0.128751616,0.0,0.0
469,heard,jachian,"pctxsw(voluntary=140200617614568, involuntary=0)","pmem(rss=9089024, vms=34504994816, pfaults=29895, pageins=193)",0.0,0.10581016540527344,0,1681143968.987419,6.747304448,4.043983616,0.0,0.0
470,corespeechd,jachian,"pctxsw(voluntary=140200617449337, involuntary=0)","pmem(rss=5357568, vms=34499342336, pfaults=16857, pageins=201)",0.0,0.06237030029296875,0,1681143968.988977,0.152283488,0.248375584,0.0,0.0
472,axassetsd,jachian,"pctxsw(voluntary=140200617460330, involuntary=0)","pmem(rss=5865472, vms=34509848576, pfaults=38654, pageins=342)",0.0,0.0682830810546875,0,1681143968.992326,2.773608448,1.257868928,0.0,0.0
474,SafariAdapter,jachian,"pctxsw(voluntary=140200617473887, involuntary=0)","pmem(rss=10539008, vms=35015798784, pfaults=87174, pageins=834)",0.0,0.12269020080566406,0,1681143968.995411,1.22812032,1.321846656,0.0,0.0
475,ContextStoreAgent,jachian,"pctxsw(voluntary=140200617698372, involuntary=0)","pmem(rss=11960320, vms=34518994944, pfaults=713178, pageins=336)",0.0,0.1392364501953125,0,1681143968.997181,29.035431936,9.963925504,0.0,0.0
479,Siri,jachian,"pctxsw(voluntary=140200617692184, involuntary=0)","pmem(rss=10932224, vms=35145879552, pfaults=62330, pageins=110)",0.0,0.12726783752441406,0,1681143969.004168,18.035953664,8.265240576,0.0,0.0
480,icdd,jachian,"pctxsw(voluntary=140200617445823, involuntary=0)","pmem(rss=3555328, vms=34497220608, pfaults=4986, pageins=28)",0.0,0.04138946533203125,0,1681143969.006646,0.176999504,0.08723668,0.0,0.0
483,askpermissiond,jachian,"pctxsw(voluntary=140200617466468, involuntary=0)","pmem(rss=6889472, vms=34499575808, pfaults=22573, pageins=89)",0.0,0.08020401000976562,0,1681143969.011582,0.307641088,0.718582016,0.0,0.0
485,AirPlayUIAgent,jachian,"pctxsw(voluntary=140200617452919, involuntary=0)","pmem(rss=7843840, vms=35037655040, pfaults=26927, pageins=17)",0.0,0.09131431579589844,0,1681143969.01478,0.221138528,0.296108928,0.0,0.0
486,imagent,jachian,"pctxsw(voluntary=140200617568516, involuntary=0)","pmem(rss=12419072, vms=34504724480, pfaults=86337, pageins=851)",0.0,0.1445770263671875,0,1681143969.016986,8.938380288,3.314091264,0.0,0.0
488,cloudpaird,jachian,"pctxsw(voluntary=140200617451691, involuntary=0)","pmem(rss=8458240, vms=34499203072, pfaults=24917, pageins=187)",0.0,0.09846687316894531,0,1681143969.020355,0.858810176,0.670859712,0.0,0.0
489,diagnostics_agent,jachian,"pctxsw(voluntary=140200617516301, involuntary=0)","pmem(rss=7880704, vms=34499207168, pfaults=58226, pageins=148)",0.0,0.09174346923828125,0,1681143969.02228,3.015359488,2.46687488,0.0,0.0
490,bluetoothuserd,jachian,"pctxsw(voluntary=140200617444587, involuntary=0)","pmem(rss=4620288, vms=34496671744, pfaults=3327, pageins=8)",0.0,0.0537872314453125,0,1681143969.024064,0.058009168,0.04975094,0.0,0.0
491,TextInputMenuAgent,jachian,"pctxsw(voluntary=140200617594090, involuntary=0)","pmem(rss=11456512, vms=35204853760, pfaults=95156, pageins=359)",0.0,0.13337135314941406,0,1681143969.02555,3.851774976,3.092181248,0.0,0.0
494,amsaccountsd,jachian,"pctxsw(voluntary=140200617475474, involuntary=0)","pmem(rss=7581696, vms=34501931008, pfaults=39212, pageins=179)",0.0,0.08826255798339844,0,1681143969.02998,0.806316224,1.127950976,0.0,0.0
496,mh,jachian,"pctxsw(voluntary=140200617455455, involuntary=0)","pmem(rss=3821568, vms=35020972032, pfaults=45271, pageins=312)",0.0,0.04448890686035156,0,1681143969.032927,1.191025664,0.928352448,0.0,0.0
498,AppleCameraAssistant,_cmiodalassistants,"pctxsw(voluntary=140200617446021, involuntary=0)","pmem(rss=1736704, vms=34467508224, pfaults=4461, pageins=22)",0.0,0.0202178955078125,0,1681143969.089095,0.046491832,0.146568656,0.0,0.0
499,dmd,jachian,"pctxsw(voluntary=140200617456995, involuntary=0)","pmem(rss=5521408, vms=34503385088, pfaults=50642, pageins=287)",0.0,0.06427764892578125,0,1681143968.566135,1.020762368,0.65741376,0.0,0.0
500,amsengagementd,jachian,"pctxsw(voluntary=140200617500525, involuntary=0)","pmem(rss=9707520, vms=39075909632, pfaults=79691, pageins=1406)",0.0,0.11301040649414062,0,1681143968.572918,2.72509952,2.256722688,0.0,0.0
501,UsageTrackingAgent,jachian,"pctxsw(voluntary=140200617460573, involuntary=0)","pmem(rss=6787072, vms=34499153920, pfaults=43869, pageins=206)",0.0,0.07901191711425781,0,1681143968.576467,4.582596096,0.751008128,0.0,0.0
502,TextInputSwitcher,jachian,"pctxsw(voluntary=140200617463587, involuntary=0)","pmem(rss=9510912, vms=34555899904, pfaults=37661, pageins=24)",0.0,0.11072158813476562,0,1681143968.970144,0.553814976,0.489734336,0.0,0.0
503,com.apple.AmbientDisplayAgent,root,"pctxsw(voluntary=140200617449512, involuntary=0)","pmem(rss=3690496, vms=34498822144, pfaults=10797, pageins=30)",0.0,0.04296302795410156,0,1681143968.988297,0.216890704,0.208816768,0.0,0.0
504,syncdefaultsd,jachian,"pctxsw(voluntary=140200617508819, involuntary=0)","pmem(rss=14221312, vms=34523078656, pfaults=139177, pageins=586)",0.0,0.165557861328125,0,1681143969.288613,3.576845056,3.669615872,0.0,0.0
506,CommCenter,jachian,"pctxsw(voluntary=140200617501470, involuntary=0)","pmem(rss=9084928, vms=34511446016, pfaults=89592, pageins=539)",0.0,0.10576248168945312,0,1681143969.546394,1.772747264,2.022025984,0.0,0.0
508,Dropbox,jachian,"pctxsw(voluntary=140200617444406, involuntary=0)","pmem(rss=5443584, vms=35226583040, pfaults=11813, pageins=68)",0.0,0.06337165832519531,0,1681143969.636343,0.074633976,0.090456336,0.0,0.0
509,WiFiVelocityAgent,jachian,"pctxsw(voluntary=140200617443911, involuntary=0)","pmem(rss=1642496, vms=34465988608, pfaults=2395, pageins=18)",0.0,0.019121170043945312,0,1681143969.736413,0.044389452,0.026517636,0.0,0.0
510,WeatherWidget,jachian,"pctxsw(voluntary=140200617486659, involuntary=0)","pmem(rss=22818816, vms=34670837760, pfaults=544547, pageins=2279)",0.0,0.26564598083496094,0,1681143969.92726,16.96051712,3.52726144,0.0,0.0
511,ScreenTimeWidgetExtension,jachian,"pctxsw(voluntary=140200617476578, involuntary=0)","pmem(rss=20561920, vms=34764955648, pfaults=165565, pageins=2672)",0.0,0.23937225341796875,0,1681143969.949523,9.416270848,2.38501632,0.0,0.0
512,wifivelocityd,root,"pctxsw(voluntary=140200617444723, involuntary=0)","pmem(rss=5402624, vms=34497482752, pfaults=5671, pageins=69)",0.0,0.06289482116699219,0,1681143970.002945,0.121669328,0.082223592,0.0,0.0
513,spindump,root,"pctxsw(voluntary=140200617474842, involuntary=0)","pmem(rss=8089600, vms=34518388736, pfaults=210904, pageins=10349)",0.0,0.09417533874511719,0,1681143970.226927,5.224813056,4.536879616,0.0,0.0
514,spindump_agent,jachian,"pctxsw(voluntary=140200617443619, involuntary=0)","pmem(rss=2039808, vms=34466611200, pfaults=1727, pageins=2)",0.0,0.023746490478515625,0,1681143970.270559,0.010339163,0.021537044,0.0,0.0
515,IMDPersistenceAgent,jachian,"pctxsw(voluntary=140200617855686, involuntary=0)","pmem(rss=12025856, vms=34664001536, pfaults=510479, pageins=111978)",0.0,0.1399993896484375,0,1681143970.282344,69.829173248,16.13955072,0.0,0.0
516,homed,jachian,"pctxsw(voluntary=140200617460008, involuntary=0)","pmem(rss=10985472, vms=34540949504, pfaults=59835, pageins=1806)",0.0,0.12788772583007812,0,1681143970.397092,0.75269696,1.514883328,0.0,0.0
517,Dropbox,jachian,"pctxsw(voluntary=140200617444271, involuntary=0)","pmem(rss=5947392, vms=35228659712, pfaults=8666, pageins=267)",0.0,0.06923675537109375,0,1681143970.484921,0.078523856,0.053433444,0.0,0.0
518,nsurlsessiond,jachian,"pctxsw(voluntary=140200617560042, involuntary=0)","pmem(rss=10227712, vms=34519023616, pfaults=101418, pageins=87)",0.0,0.11906623840332031,0,1681143970.545168,4.583475712,4.772079104,0.0,0.0
520,ScreenTimeAgent,jachian,"pctxsw(voluntary=140200617554522, involuntary=0)","pmem(rss=14032896, vms=34526330880, pfaults=203263, pageins=515)",0.0,0.16336441040039062,0,1681143971.415936,11.405188096,5.129901568,0.0,0.0
521,parsecd,jachian,"pctxsw(voluntary=140200617596722, involuntary=0)","pmem(rss=12509184, vms=34507894784, pfaults=224349, pageins=960)",0.0,0.14562606811523438,0,1681143971.446256,18.941288448,4.81563904,0.0,0.0
522,netbiosd,_netbios,"pctxsw(voluntary=140200617447760, involuntary=0)","pmem(rss=2629632, vms=34466852864, pfaults=10761, pageins=24)",0.0,0.030612945556640625,20,1681143971.800827,0.102838384,0.21023016,0.0,0.0
523,swcd,jachian,"pctxsw(voluntary=140200617459362, involuntary=0)","pmem(rss=5902336, vms=34497921024, pfaults=62807, pageins=1052)",0.0,0.06871223449707031,0,1681143972.415058,2.695634176,1.78119744,0.0,0.0
524,triald,jachian,"pctxsw(voluntary=140200617479326, involuntary=0)","pmem(rss=6148096, vms=34498867200, pfaults=26326, pageins=1012)",0.0,0.07157325744628906,0,1681143972.766079,5.333858304,2.631551744,0.0,0.0
525,com.apple.geod,jachian,"pctxsw(voluntary=140200617543452, involuntary=0)","pmem(rss=9596928, vms=34510954496, pfaults=127418, pageins=947)",0.0,0.11172294616699219,0,1681143972.813628,5.156227584,3.556271872,0.0,0.0
527,coreauthd,jachian,"pctxsw(voluntary=140200617453501, involuntary=0)","pmem(rss=5931008, vms=34497683456, pfaults=43911, pageins=66)",0.0,0.0690460205078125,0,1681143972.955548,0.737241408,0.538185472,0.0,0.0
528,networkserviceproxy,jachian,"pctxsw(voluntary=140200617590210, involuntary=0)","pmem(rss=10551296, vms=34509832192, pfaults=388243, pageins=591)",0.0,0.122833251953125,0,1681143973.266424,8.190411776,6.59032576,0.0,0.0
529,itunescloudd,jachian,"pctxsw(voluntary=140200617470797, involuntary=0)","pmem(rss=10596352, vms=34538848256, pfaults=90521, pageins=440)",0.0,0.12335777282714844,0,1681143973.272793,1.277951616,1.35993728,0.0,0.0
530,transparencyd,jachian,"pctxsw(voluntary=140200617461135, involuntary=0)","pmem(rss=7294976, vms=34684960768, pfaults=37423, pageins=397)",0.0,0.08492469787597656,0,1681143973.315199,1.045430528,0.975651072,0.0,0.0
532,ProtectedCloudKeySyncing,jachian,"pctxsw(voluntary=140200617445689, involuntary=0)","pmem(rss=5169152, vms=34498301952, pfaults=7513, pageins=39)",0.0,0.060176849365234375,0,1681143974.366673,0.102950672,0.151068736,0.0,0.0
533,familycircled,jachian,"pctxsw(voluntary=140200617473477, involuntary=0)","pmem(rss=10788864, vms=34546298880, pfaults=65070, pageins=90)",0.0,0.12559890747070312,0,1681143974.757244,3.163801088,1.089751552,0.0,0.0
534,StatusKitAgent,jachian,"pctxsw(voluntary=140200617450119, involuntary=0)","pmem(rss=6959104, vms=34513317888, pfaults=14826, pageins=252)",0.0,0.08101463317871094,0,1681143974.875613,0.552052672,0.409528704,0.0,0.0
535,ContextService,jachian,"pctxsw(voluntary=140200617466640, involuntary=0)","pmem(rss=8409088, vms=34616135680, pfaults=84284, pageins=11060)",0.0,0.09789466857910156,0,1681143975.036,2.329160192,1.373576192,0.0,0.0
